"id","programName","programDescription","programType","targetRace","workoutDay","workoutTitle","sessionType","garminSport","exerciseName","exerciseDetails","garminExerciseCategory","garminExerciseName","weightKg","restSeconds","sets","reps","runType","runDistance","runPaceZone","runDescription","runEffortLevel","noIntervals"
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","67","Complete Rest","cardio","GENERIC","Note · From the floor - Between-zone fuelling","Thirty to forty minutes between zones is enough for 30 to 40 g of easily digested carbohydrate and fluid, and not enough for a meal. Rehearse exactly what you will take. Competition day is not the time to discover something does not sit well.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","67","Complete Rest","cardio","GENERIC","Note · Fuel and hydration","All day: Carbs come down because you are not training. Protein does not - rest days are when repair happens.
Intake: Eat at roughly maintenance. A build block is not the place for a deficit.
Daily macros: Day: carbs 3-4 g/kg protein 1.8-2.2 g/kg
Hydration: Session: none - baseline only, and still drink it
Electrolytes: not required today.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","67","Complete Rest","cardio","GENERIC","Note · Recovery","Clearing central nervous system load
A working day for your nervous system even though it does not look like one. Sleep, downregulation and nutrition do the work. Get to bed thirty minutes earlier.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","67","Complete Rest","cardio","GENERIC","Note · Log today","- Morning resting heart rate
- HRV if you track it
- If elevated two days running, reduce Friday volume by a third","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","67","Complete Rest","cardio","GENERIC","Note · Day at a glance","Session: Complete Rest
Type: Rest
Shape: Rest
Relative load: not rated","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","Note · MetCon X","25 min cap · For time.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","Row","35 cal","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","DB Ground to Overhead","30 dual @ 15 kg","","","15","","","30","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","DB Bench Press","30 @ 15 kg","","","15","","","30","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","Sandbag Squats","30 @ 50 kg","","","50","","","30","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","Sandbag Carry","30 m @ 50 kg","","","50","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","Burpees over bench","30","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","Row","35 cal","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","68","MetCon X - Full","cardio","CARDIO_TRAINING","Note","The opening row is the only place you control pace with any precision. Go out at an effort you could hold for the whole piece, not at what feels easy in the first thirty seconds.

Record your split at the end of each element. Where you lose time is more useful than the total.","","","","","","","","","","","",""
